00,00,13.3,41.6,584
00,01,13.3,41.6,579
00,02,13.3,41.6,573
00,03,13.4,41.7,573
00,04,13.3,41.6,575
00,05,13.3,41.6,579
00,06,13.3,41.6,575
00,07,13.2,41.6,575
00,08,13.3,41.7,574
00,09,13.3,41.7,569
00,10,13.3,41.7,567
00,11,13.3,41.8,571
00,12,13.2,41.8,576
00,13,13.2,41.9,575
00,14,13.2,41.9,573
00,15,13.2,41.8,569
00,16,13.2,41.8,570
00,17,13.2,41.9,571
00,18,13.2,41.9,566
00,19,13.2,41.9,568
00,20,13.2,41.8,562
00,21,13.1,41.9,567
00,22,13.2,41.9,566
00,23,13.1,41.9,567
00,24,13.1,41.9,572
00,25,13.1,41.9,563
00,26,13.1,42.0,559
00,27,13.1,42.0,561
00,28,13.1,42.0,563
00,29,13.1,42.0,565
00,30,13.1,42.0,566
00,31,13.0,42.1,561
00,32,13.0,42.1,558
00,33,13.0,42.1,562
00,34,13.0,42.2,566
00,35,13.0,42.2,561
00,36,13.0,42.2,555
00,37,13.0,42.2,561
00,38,13.0,42.3,558
00,39,13.0,42.3,560
00,40,13.0,42.3,564
00,41,13.0,42.3,564
00,42,13.0,42.3,558
00,43,13.0,42.3,555
00,44,13.0,42.3,556
00,45,13.0,42.3,559
00,46,13.0,42.3,553
00,47,12.9,42.3,557
00,48,12.9,42.4,565
00,49,12.9,42.4,559
00,50,12.9,42.5,561
00,51,12.9,42.5,561
00,52,12.9,42.5,560
00,53,12.9,42.6,560
00,54,12.9,42.6,558
00,55,12.9,42.6,554
00,56,12.8,42.6,549
00,57,12.8,42.6,550
00,58,12.8,42.6,549
00,59,12.8,42.6,550
01,00,12.8,42.6,553
01,01,12.8,42.6,557
01,02,12.8,42.6,556
01,03,12.8,42.7,552
01,04,12.8,42.8,552
01,05,12.8,42.8,549
01,06,12.8,42.8,546
01,07,12.8,42.9,548
01,08,12.8,42.9,551
01,09,12.8,42.9,549
01,10,12.8,42.9,551
01,11,12.8,42.8,549
01,12,12.8,42.8,547
01,13,12.8,42.8,549
01,14,12.7,42.8,542
01,15,12.7,42.8,544
01,16,12.7,42.8,545
01,17,12.7,42.8,543
01,18,12.7,42.8,544
01,19,12.7,42.8,557
01,20,12.7,42.8,557
01,21,12.7,42.8,547
01,22,12.7,42.9,544
01,23,12.7,42.9,548
01,24,12.7,42.9,546
01,25,12.7,42.9,545
01,26,12.7,42.9,543
01,27,12.7,43.0,539
01,28,12.7,43.0,548
01,29,12.6,43.1,548
01,30,12.7,43.1,546
01,31,12.6,43.1,549
01,32,12.6,43.2,548
01,33,12.6,43.2,551
01,34,12.6,43.2,554
01,35,12.6,43.2,545
01,36,12.6,43.1,547
01,37,12.6,43.2,549
01,38,12.6,43.2,556
01,39,12.6,43.2,553
01,40,12.6,43.3,543
