00,00,13.9,48.4,473
00,01,13.9,48.5,474
00,02,13.8,48.5,472
00,03,13.8,48.5,472
00,04,13.8,48.5,472
00,05,13.8,48.5,472
00,06,13.9,48.5,470
00,07,13.8,48.5,470
00,08,13.8,48.5,469
00,09,13.8,48.5,472
00,10,13.8,48.5,470
00,11,13.8,48.6,466
00,12,13.8,48.6,464
00,13,13.8,48.6,467
00,14,13.8,48.6,467
00,15,13.8,48.6,466
00,16,13.8,48.7,464
00,17,13.8,48.7,465
00,18,13.8,48.7,465
00,19,13.7,48.7,465
00,20,13.7,48.8,467
00,21,13.7,48.8,463
00,22,13.7,48.8,460
00,23,13.7,48.8,463
00,24,13.7,48.8,468
00,25,13.7,48.9,470
00,26,13.6,48.9,465
00,27,13.7,49.0,467
00,28,13.6,49.0,465
00,29,13.7,49.1,466
00,30,13.7,49.1,462
00,31,13.7,49.1,459
00,32,13.7,49.1,462
00,33,13.6,49.1,464
00,34,13.6,49.1,465
00,35,13.6,49.1,464
00,36,13.6,49.2,463
00,37,13.6,49.2,455
00,38,13.6,49.2,456
00,39,13.5,49.3,455
00,40,13.5,49.3,457
00,41,13.5,49.3,457
00,42,13.5,49.4,458
00,43,13.5,49.4,460
00,44,13.5,49.5,463
00,45,13.5,49.5,461
00,46,13.5,49.5,461
00,47,13.5,49.6,461
00,48,13.5,49.6,460
00,49,13.5,49.6,460
00,50,13.5,49.6,458
00,51,13.4,49.6,460
00,52,13.4,49.6,456
00,53,13.4,49.6,453
00,54,13.5,49.6,453
00,55,13.4,49.6,451
00,56,13.4,49.6,451
00,57,13.4,49.6,454
00,58,13.4,49.6,457
00,59,13.4,49.7,458
01,00,13.4,49.8,458
01,01,13.4,49.8,454
01,02,13.3,49.8,455
01,03,13.4,49.8,452
01,04,13.4,49.9,452
01,05,13.3,49.9,448
01,06,13.3,49.9,449
01,07,13.3,49.9,449
01,08,13.3,49.9,451
01,09,13.3,50.0,453
01,10,13.3,50.0,452
01,11,13.3,50.0,449
01,12,13.3,50.0,451
01,13,13.3,50.0,453
01,14,13.2,50.0,453
01,15,13.2,50.0,452
01,16,13.2,50.1,450
01,17,13.2,50.1,449
01,18,13.2,50.2,447
01,19,13.2,50.3,449
01,20,13.2,50.3,450
01,21,13.2,50.3,447
01,22,13.2,50.3,447
01,23,13.2,50.3,446
01,24,13.2,50.4,445
01,25,13.1,50.4,446
01,26,13.1,50.4,444
01,27,13.1,50.5,445
01,28,13.1,50.5,447
01,29,13.2,50.5,449
01,30,13.1,50.5,450
01,31,13.2,50.5,450
01,32,13.1,50.5,451
01,33,13.1,50.5,452
01,34,13.1,50.6,450
01,35,13.1,50.6,445
01,36,13.1,50.6,445
01,37,13.1,50.6,444
01,38,13.2,50.6,445
01,39,13.1,50.6,443
01,40,13.1,50.7,444
01,41,13.1,50.7,445
01,42,13.1,50.6,447
01,43,13.1,50.7,445
01,44,13.1,50.7,444
01,45,13.0,50.7,445
01,46,13.1,50.8,445
01,47,13.0,50.8,443
01,48,13.0,50.8,446
01,49,13.0,50.9,446
01,50,13.0,50.9,447
01,51,13.0,50.9,445
01,52,13.0,51.0,443
01,53,13.0,51.0,445
01,54,13.0,50.9,444
01,55,13.0,50.9,446
01,56,13.0,50.9,449
01,57,13.0,51.0,444
01,58,13.0,50.9,439
01,59,13.0,51.0,438
02,00,13.0,51.0,440
02,01,13.0,51.0,441
02,02,13.0,51.1,441
02,03,13.0,51.1,440
02,04,12.9,51.1,437
02,05,12.9,51.1,437
02,06,13.0,51.1,442
02,07,12.9,51.1,440
02,08,13.0,51.1,438
02,09,12.9,51.1,438
02,10,12.9,51.1,439
02,11,12.9,51.1,440
02,12,12.9,51.0,442
02,13,12.9,51.1,441
02,14,12.9,51.1,441
02,15,12.9,51.1,441
02,16,12.9,51.1,441
02,17,12.8,51.1,440
02,18,12.9,51.1,442
02,19,12.9,51.2,441
02,20,12.9,51.2,443
02,21,12.9,51.2,441
02,22,12.9,51.2,439
02,23,12.9,51.1,439
02,24,12.9,51.1,436
02,25,12.8,51.0,438
02,26,12.8,51.0,442
02,27,12.8,51.0,438
02,28,12.8,51.0,438
02,29,12.8,51.1,438
02,30,12.8,51.1,435
02,31,12.9,51.2,431
02,32,12.8,51.2,434
02,33,12.8,51.2,438
02,34,12.8,51.2,439
02,35,12.8,51.2,435
02,36,12.8,51.1,436
02,37,12.8,51.1,436
02,38,12.8,51.1,433
02,39,12.9,51.1,433
02,40,12.9,51.2,433
02,41,12.8,51.2,439
02,42,12.8,51.1,443
02,43,12.9,51.2,436
02,44,12.9,51.2,436
02,45,12.8,51.2,437
02,46,12.9,51.2,435
02,47,12.8,51.2,433
02,48,12.8,51.2,435
02,49,12.8,51.2,432
